"Step","transformer-2-(bin) - sig/significance","transformer-2-(bin) - sig/significance__MIN","transformer-2-(bin) - sig/significance__MAX","transformer-2 - sig/significance","transformer-2 - sig/significance__MIN","transformer-2 - sig/significance__MAX"
"487","2.167297601699829","2.167297601699829","2.167297601699829","2.2370269298553467","2.2370269298553467","2.2370269298553467"
"488","2.1788902282714844","2.1788902282714844","2.1788902282714844","2.2475030422210693","2.2475030422210693","2.2475030422210693"
"489","2.1855642795562744","2.1855642795562744","2.1855642795562744","2.2183287143707275","2.2183287143707275","2.2183287143707275"
"490","2.1870498657226562","2.1870498657226562","2.1870498657226562","2.2385904788970947","2.2385904788970947","2.2385904788970947"
"491","2.173099994659424","2.173099994659424","2.173099994659424","2.220261573791504","2.220261573791504","2.220261573791504"
"492","2.17976713180542","2.17976713180542","2.17976713180542","2.246237277984619","2.246237277984619","2.246237277984619"
"493","2.171869993209839","2.171869993209839","2.171869993209839","2.2398104667663574","2.2398104667663574","2.2398104667663574"
"494","2.1713056564331055","2.1713056564331055","2.1713056564331055","2.246882200241089","2.246882200241089","2.246882200241089"
"495","2.176252841949463","2.176252841949463","2.176252841949463","2.2307558059692383","2.2307558059692383","2.2307558059692383"
"496","2.178889274597168","2.178889274597168","2.178889274597168","2.2598719596862793","2.2598719596862793","2.2598719596862793"
"497","2.1853630542755127","2.1853630542755127","2.1853630542755127","2.196913957595825","2.196913957595825","2.196913957595825"
"498","2.177306652069092","2.177306652069092","2.177306652069092","2.2504048347473145","2.2504048347473145","2.2504048347473145"
"499","2.173776149749756","2.173776149749756","2.173776149749756","2.256283760070801","2.256283760070801","2.256283760070801"
"500","2.1792304515838623","2.1792304515838623","2.1792304515838623","2.233931303024292","2.233931303024292","2.233931303024292"
"501","2.1854310035705566","2.1854310035705566","2.1854310035705566","2.2488064765930176","2.2488064765930176","2.2488064765930176"
"502","2.1652774810791016","2.1652774810791016","2.1652774810791016","2.248173475265503","2.248173475265503","2.248173475265503"
"503","2.171725273132324","2.171725273132324","2.171725273132324","2.239274024963379","2.239274024963379","2.239274024963379"
"504","2.1692891120910645","2.1692891120910645","2.1692891120910645","2.2421393394470215","2.2421393394470215","2.2421393394470215"
"505","2.1714189052581787","2.1714189052581787","2.1714189052581787","2.2069427967071533","2.2069427967071533","2.2069427967071533"
"506","2.1828725337982178","2.1828725337982178","2.1828725337982178","2.2393879890441895","2.2393879890441895","2.2393879890441895"
"507","2.1724369525909424","2.1724369525909424","2.1724369525909424","2.251293420791626","2.251293420791626","2.251293420791626"
"508","2.173469305038452","2.173469305038452","2.173469305038452","2.2372021675109863","2.2372021675109863","2.2372021675109863"
"509","2.172581195831299","2.172581195831299","2.172581195831299","2.266291618347168","2.266291618347168","2.266291618347168"
"510","2.1726760864257812","2.1726760864257812","2.1726760864257812","2.249962329864502","2.249962329864502","2.249962329864502"
"511","2.170318365097046","2.170318365097046","2.170318365097046","2.247267484664917","2.247267484664917","2.247267484664917"
"512","2.176555871963501","2.176555871963501","2.176555871963501","2.2042198181152344","2.2042198181152344","2.2042198181152344"
"513","2.1774632930755615","2.1774632930755615","2.1774632930755615","2.2393388748168945","2.2393388748168945","2.2393388748168945"
"514","2.1714589595794678","2.1714589595794678","2.1714589595794678","2.2403838634490967","2.2403838634490967","2.2403838634490967"
"515","2.1721653938293457","2.1721653938293457","2.1721653938293457","2.230844497680664","2.230844497680664","2.230844497680664"
"516","2.1732137203216553","2.1732137203216553","2.1732137203216553","2.206458568572998","2.206458568572998","2.206458568572998"
"517","2.182983160018921","2.182983160018921","2.182983160018921","2.2450315952301025","2.2450315952301025","2.2450315952301025"
"518","2.174602746963501","2.174602746963501","2.174602746963501","2.2508771419525146","2.2508771419525146","2.2508771419525146"
"519","2.168877124786377","2.168877124786377","2.168877124786377","2.2290618419647217","2.2290618419647217","2.2290618419647217"
"520","2.1781349182128906","2.1781349182128906","2.1781349182128906","2.2474050521850586","2.2474050521850586","2.2474050521850586"
"521","2.168982982635498","2.168982982635498","2.168982982635498","2.213134288787842","2.213134288787842","2.213134288787842"
"522","2.1825804710388184","2.1825804710388184","2.1825804710388184","2.231229782104492","2.231229782104492","2.231229782104492"
"523","2.171318531036377","2.171318531036377","2.171318531036377","2.2594780921936035","2.2594780921936035","2.2594780921936035"
"524","2.170358180999756","2.170358180999756","2.170358180999756","2.252194404602051","2.252194404602051","2.252194404602051"
"525","2.1755995750427246","2.1755995750427246","2.1755995750427246","2.2516589164733887","2.2516589164733887","2.2516589164733887"
"526","2.172001600265503","2.172001600265503","2.172001600265503","2.245297908782959","2.245297908782959","2.245297908782959"
"527","2.175874710083008","2.175874710083008","2.175874710083008","2.248779773712158","2.248779773712158","2.248779773712158"
"528","2.174574613571167","2.174574613571167","2.174574613571167","2.2589364051818848","2.2589364051818848","2.2589364051818848"
"529","2.1710715293884277","2.1710715293884277","2.1710715293884277","2.258405923843384","2.258405923843384","2.258405923843384"
"530","2.1641271114349365","2.1641271114349365","2.1641271114349365","2.239943265914917","2.239943265914917","2.239943265914917"
"531","2.1764824390411377","2.1764824390411377","2.1764824390411377","2.240054130554199","2.240054130554199","2.240054130554199"
"532","2.1658337116241455","2.1658337116241455","2.1658337116241455","2.2516744136810303","2.2516744136810303","2.2516744136810303"
"533","2.175018310546875","2.175018310546875","2.175018310546875","2.2369401454925537","2.2369401454925537","2.2369401454925537"
"534","2.1677958965301514","2.1677958965301514","2.1677958965301514","2.242173194885254","2.242173194885254","2.242173194885254"
"535","2.1695127487182617","2.1695127487182617","2.1695127487182617","2.258436918258667","2.258436918258667","2.258436918258667"
"536","2.174431800842285","2.174431800842285","2.174431800842285","2.2354307174682617","2.2354307174682617","2.2354307174682617"
"537","2.179389238357544","2.179389238357544","2.179389238357544","2.2497479915618896","2.2497479915618896","2.2497479915618896"
"538","2.177304267883301","2.177304267883301","2.177304267883301","2.2243576049804688","2.2243576049804688","2.2243576049804688"
"539","2.179046392440796","2.179046392440796","2.179046392440796","2.2420217990875244","2.2420217990875244","2.2420217990875244"
"540","2.176501512527466","2.176501512527466","2.176501512527466","2.2449543476104736","2.2449543476104736","2.2449543476104736"
"541","2.180612325668335","2.180612325668335","2.180612325668335","2.236403226852417","2.236403226852417","2.236403226852417"
"542","2.1828742027282715","2.1828742027282715","2.1828742027282715","2.24143123626709","2.24143123626709","2.24143123626709"
"543","2.169438362121582","2.169438362121582","2.169438362121582","2.23402738571167","2.23402738571167","2.23402738571167"
"544","2.176182270050049","2.176182270050049","2.176182270050049","2.2434449195861816","2.2434449195861816","2.2434449195861816"
"545","2.175178050994873","2.175178050994873","2.175178050994873","2.215341329574585","2.215341329574585","2.215341329574585"
"546","2.178422451019287","2.178422451019287","2.178422451019287","2.2417280673980713","2.2417280673980713","2.2417280673980713"
"547","2.1713480949401855","2.1713480949401855","2.1713480949401855","2.254748582839966","2.254748582839966","2.254748582839966"
"548","2.1764907836914062","2.1764907836914062","2.1764907836914062","2.251091241836548","2.251091241836548","2.251091241836548"
"549","2.167959690093994","2.167959690093994","2.167959690093994","2.2502310276031494","2.2502310276031494","2.2502310276031494"
"550","2.185131549835205","2.185131549835205","2.185131549835205","2.2235970497131348","2.2235970497131348","2.2235970497131348"
"551","2.180819511413574","2.180819511413574","2.180819511413574","2.2334177494049072","2.2334177494049072","2.2334177494049072"
"552","2.177745819091797","2.177745819091797","2.177745819091797","2.233306407928467","2.233306407928467","2.233306407928467"
"553","2.174438953399658","2.174438953399658","2.174438953399658","2.242933511734009","2.242933511734009","2.242933511734009"
"554","2.176628351211548","2.176628351211548","2.176628351211548","2.208815574645996","2.208815574645996","2.208815574645996"
"555","2.180542469024658","2.180542469024658","2.180542469024658","2.2479238510131836","2.2479238510131836","2.2479238510131836"
"556","2.182178020477295","2.182178020477295","2.182178020477295","2.2249598503112793","2.2249598503112793","2.2249598503112793"
"557","2.1846868991851807","2.1846868991851807","2.1846868991851807","2.2495036125183105","2.2495036125183105","2.2495036125183105"
"558","2.1778383255004883","2.1778383255004883","2.1778383255004883","2.214334726333618","2.214334726333618","2.214334726333618"
"559","2.1808629035949707","2.1808629035949707","2.1808629035949707","2.254284620285034","2.254284620285034","2.254284620285034"
"560","2.1770451068878174","2.1770451068878174","2.1770451068878174","2.2355802059173584","2.2355802059173584","2.2355802059173584"
"561","2.1762278079986572","2.1762278079986572","2.1762278079986572","2.2272908687591553","2.2272908687591553","2.2272908687591553"
"562","2.181154489517212","2.181154489517212","2.181154489517212","2.244497060775757","2.244497060775757","2.244497060775757"
"563","2.1794049739837646","2.1794049739837646","2.1794049739837646","2.2132632732391357","2.2132632732391357","2.2132632732391357"
"564","2.177492380142212","2.177492380142212","2.177492380142212","2.259253978729248","2.259253978729248","2.259253978729248"
"565","2.1775405406951904","2.1775405406951904","2.1775405406951904","2.2312474250793457","2.2312474250793457","2.2312474250793457"
"566","2.182446241378784","2.182446241378784","2.182446241378784","2.2473886013031006","2.2473886013031006","2.2473886013031006"
"567","2.178781270980835","2.178781270980835","2.178781270980835","2.2136566638946533","2.2136566638946533","2.2136566638946533"
"568","2.1835408210754395","2.1835408210754395","2.1835408210754395","2.238223075866699","2.238223075866699","2.238223075866699"
"569","2.178597927093506","2.178597927093506","2.178597927093506","2.2101683616638184","2.2101683616638184","2.2101683616638184"
"570","2.1827571392059326","2.1827571392059326","2.1827571392059326","2.2581276893615723","2.2581276893615723","2.2581276893615723"
"571","2.1761667728424072","2.1761667728424072","2.1761667728424072","2.231060028076172","2.231060028076172","2.231060028076172"
"572","2.1752309799194336","2.1752309799194336","2.1752309799194336","2.220308542251587","2.220308542251587","2.220308542251587"
"573","2.17620587348938","2.17620587348938","2.17620587348938","2.242793083190918","2.242793083190918","2.242793083190918"
"574","2.18090558052063","2.18090558052063","2.18090558052063","2.2316999435424805","2.2316999435424805","2.2316999435424805"
"575","2.184065341949463","2.184065341949463","2.184065341949463","2.2138683795928955","2.2138683795928955","2.2138683795928955"
"576","2.185973882675171","2.185973882675171","2.185973882675171","2.2383744716644287","2.2383744716644287","2.2383744716644287"
"577","2.179647207260132","2.179647207260132","2.179647207260132","2.230980157852173","2.230980157852173","2.230980157852173"
"578","2.188638687133789","2.188638687133789","2.188638687133789","2.2393317222595215","2.2393317222595215","2.2393317222595215"
"579","2.17484450340271","2.17484450340271","2.17484450340271","2.196904182434082","2.196904182434082","2.196904182434082"
"580","2.178305149078369","2.178305149078369","2.178305149078369","2.2264347076416016","2.2264347076416016","2.2264347076416016"
"581","2.1795835494995117","2.1795835494995117","2.1795835494995117","2.243455171585083","2.243455171585083","2.243455171585083"
"582","2.184145450592041","2.184145450592041","2.184145450592041","2.2381865978240967","2.2381865978240967","2.2381865978240967"
"583","2.180302858352661","2.180302858352661","2.180302858352661","2.2335333824157715","2.2335333824157715","2.2335333824157715"
"584","2.180532217025757","2.180532217025757","2.180532217025757","2.2333974838256836","2.2333974838256836","2.2333974838256836"
"585","2.1895759105682373","2.1895759105682373","2.1895759105682373","2.2424705028533936","2.2424705028533936","2.2424705028533936"
"586","2.1808834075927734","2.1808834075927734","2.1808834075927734","2.2452142238616943","2.2452142238616943","2.2452142238616943"
"587","2.1782920360565186","2.1782920360565186","2.1782920360565186","2.24870228767395","2.24870228767395","2.24870228767395"
"588","2.1772303581237793","2.1772303581237793","2.1772303581237793","2.2309420108795166","2.2309420108795166","2.2309420108795166"
"589","2.1796343326568604","2.1796343326568604","2.1796343326568604","2.2184903621673584","2.2184903621673584","2.2184903621673584"
"590","2.182035446166992","2.182035446166992","2.182035446166992","2.2543187141418457","2.2543187141418457","2.2543187141418457"
"591","2.1794562339782715","2.1794562339782715","2.1794562339782715","2.1929407119750977","2.1929407119750977","2.1929407119750977"
"592","2.1895906925201416","2.1895906925201416","2.1895906925201416","2.2222671508789062","2.2222671508789062","2.2222671508789062"
"593","2.183548927307129","2.183548927307129","2.183548927307129","2.249890089035034","2.249890089035034","2.249890089035034"
"594","2.1880886554718018","2.1880886554718018","2.1880886554718018","2.2166435718536377","2.2166435718536377","2.2166435718536377"
"595","2.182234048843384","2.182234048843384","2.182234048843384","2.228511333465576","2.228511333465576","2.228511333465576"
"596","2.1832144260406494","2.1832144260406494","2.1832144260406494","2.2148869037628174","2.2148869037628174","2.2148869037628174"
"597","2.1795520782470703","2.1795520782470703","2.1795520782470703","2.217824697494507","2.217824697494507","2.217824697494507"
"598","2.1846764087677","2.1846764087677","2.1846764087677","2.2202565670013428","2.2202565670013428","2.2202565670013428"
"599","2.17899489402771","2.17899489402771","2.17899489402771","2.2015492916107178","2.2015492916107178","2.2015492916107178"
"600","2.17755389213562","2.17755389213562","2.17755389213562","2.2281880378723145","2.2281880378723145","2.2281880378723145"
"601","2.1768321990966797","2.1768321990966797","2.1768321990966797","2.1929643154144287","2.1929643154144287","2.1929643154144287"
"602","2.178086042404175","2.178086042404175","2.178086042404175","2.2526028156280518","2.2526028156280518","2.2526028156280518"
"603","2.1770007610321045","2.1770007610321045","2.1770007610321045","2.2252891063690186","2.2252891063690186","2.2252891063690186"
"604","2.1794116497039795","2.1794116497039795","2.1794116497039795","2.2270193099975586","2.2270193099975586","2.2270193099975586"
"605","2.1834347248077393","2.1834347248077393","2.1834347248077393","2.208834409713745","2.208834409713745","2.208834409713745"
"606","2.1870956420898438","2.1870956420898438","2.1870956420898438","2.224858045578003","2.224858045578003","2.224858045578003"
"607","2.186297655105591","2.186297655105591","2.186297655105591","2.209587335586548","2.209587335586548","2.209587335586548"
"608","2.178227424621582","2.178227424621582","2.178227424621582","2.2369346618652344","2.2369346618652344","2.2369346618652344"
"609","2.178816318511963","2.178816318511963","2.178816318511963","2.2192537784576416","2.2192537784576416","2.2192537784576416"
"610","2.183420181274414","2.183420181274414","2.183420181274414","2.2236006259918213","2.2236006259918213","2.2236006259918213"
"611","2.173881769180298","2.173881769180298","2.173881769180298","2.245563507080078","2.245563507080078","2.245563507080078"
"612","2.187312602996826","2.187312602996826","2.187312602996826","2.2224395275115967","2.2224395275115967","2.2224395275115967"
"613","2.177297353744507","2.177297353744507","2.177297353744507","2.238097667694092","2.238097667694092","2.238097667694092"
"614","2.1833128929138184","2.1833128929138184","2.1833128929138184","2.195713520050049","2.195713520050049","2.195713520050049"
"615","2.182950496673584","2.182950496673584","2.182950496673584","2.2285423278808594","2.2285423278808594","2.2285423278808594"
"616","2.1863067150115967","2.1863067150115967","2.1863067150115967","2.198904037475586","2.198904037475586","2.198904037475586"
"617","2.173962354660034","2.173962354660034","2.173962354660034","2.2435543537139893","2.2435543537139893","2.2435543537139893"
"618","2.1882989406585693","2.1882989406585693","2.1882989406585693","2.210554599761963","2.210554599761963","2.210554599761963"
"619","2.1784462928771973","2.1784462928771973","2.1784462928771973","2.260749578475952","2.260749578475952","2.260749578475952"
"620","2.1772749423980713","2.1772749423980713","2.1772749423980713","2.223992347717285","2.223992347717285","2.223992347717285"
"621","2.1814000606536865","2.1814000606536865","2.1814000606536865","2.241706609725952","2.241706609725952","2.241706609725952"
"622","2.179596424102783","2.179596424102783","2.179596424102783","","",""
"623","2.1822404861450195","2.1822404861450195","2.1822404861450195","","",""
"624","2.1828713417053223","2.1828713417053223","2.1828713417053223","","",""
"625","2.1862480640411377","2.1862480640411377","2.1862480640411377","","",""
"626","2.1848666667938232","2.1848666667938232","2.1848666667938232","","",""
"627","2.186706066131592","2.186706066131592","2.186706066131592","","",""
"628","2.17775297164917","2.17775297164917","2.17775297164917","","",""
"629","2.1778829097747803","2.1778829097747803","2.1778829097747803","","",""
"630","2.1824398040771484","2.1824398040771484","2.1824398040771484","","",""
"631","2.179161310195923","2.179161310195923","2.179161310195923","","",""
"632","2.179063320159912","2.179063320159912","2.179063320159912","","",""
"633","2.1768081188201904","2.1768081188201904","2.1768081188201904","","",""
"634","2.1785166263580322","2.1785166263580322","2.1785166263580322","","",""
"635","2.18209171295166","2.18209171295166","2.18209171295166","","",""
"636","2.1783463954925537","2.1783463954925537","2.1783463954925537","","",""
"637","2.1845133304595947","2.1845133304595947","2.1845133304595947","","",""
"638","2.178041458129883","2.178041458129883","2.178041458129883","","",""
"639","2.1865663528442383","2.1865663528442383","2.1865663528442383","","",""
"640","2.1916489601135254","2.1916489601135254","2.1916489601135254","","",""
"641","2.1800167560577393","2.1800167560577393","2.1800167560577393","","",""
"642","2.176969051361084","2.176969051361084","2.176969051361084","","",""
"643","2.1782002449035645","2.1782002449035645","2.1782002449035645","","",""
"644","2.179389238357544","2.179389238357544","2.179389238357544","","",""
"645","2.1784825325012207","2.1784825325012207","2.1784825325012207","","",""
"646","2.181875228881836","2.181875228881836","2.181875228881836","","",""
"647","2.1863648891448975","2.1863648891448975","2.1863648891448975","","",""
"648","2.1753554344177246","2.1753554344177246","2.1753554344177246","","",""
"649","2.1797754764556885","2.1797754764556885","2.1797754764556885","","",""
"650","2.1861326694488525","2.1861326694488525","2.1861326694488525","","",""
"651","2.1792714595794678","2.1792714595794678","2.1792714595794678","","",""
"652","2.1813876628875732","2.1813876628875732","2.1813876628875732","","",""
"653","2.1835453510284424","2.1835453510284424","2.1835453510284424","","",""
"654","2.183732748031616","2.183732748031616","2.183732748031616","","",""
"655","2.189452886581421","2.189452886581421","2.189452886581421","","",""
"656","2.185964584350586","2.185964584350586","2.185964584350586","","",""
"657","2.1760060787200928","2.1760060787200928","2.1760060787200928","","",""
"658","2.1822550296783447","2.1822550296783447","2.1822550296783447","","",""
"659","2.176924467086792","2.176924467086792","2.176924467086792","","",""
"660","2.1738269329071045","2.1738269329071045","2.1738269329071045","","",""
"661","2.1764519214630127","2.1764519214630127","2.1764519214630127","","",""
"662","2.1890060901641846","2.1890060901641846","2.1890060901641846","","",""
"663","2.175239324569702","2.175239324569702","2.175239324569702","","",""
"664","2.1863420009613037","2.1863420009613037","2.1863420009613037","","",""
"665","2.1855130195617676","2.1855130195617676","2.1855130195617676","","",""
"666","2.18110728263855","2.18110728263855","2.18110728263855","","",""
"667","2.1878888607025146","2.1878888607025146","2.1878888607025146","","",""
"668","2.1798012256622314","2.1798012256622314","2.1798012256622314","","",""
"669","2.1845710277557373","2.1845710277557373","2.1845710277557373","","",""
"670","2.180521011352539","2.180521011352539","2.180521011352539","","",""
"671","2.1811330318450928","2.1811330318450928","2.1811330318450928","","",""
"672","2.1953420639038086","2.1953420639038086","2.1953420639038086","","",""
"673","2.1810216903686523","2.1810216903686523","2.1810216903686523","","",""
"674","2.1813998222351074","2.1813998222351074","2.1813998222351074","","",""
"675","2.1846039295196533","2.1846039295196533","2.1846039295196533","","",""
"676","2.183413028717041","2.183413028717041","2.183413028717041","","",""
"677","2.1792383193969727","2.1792383193969727","2.1792383193969727","","",""
"678","2.1918599605560303","2.1918599605560303","2.1918599605560303","","",""
"679","2.1892528533935547","2.1892528533935547","2.1892528533935547","","",""
"680","2.179363965988159","2.179363965988159","2.179363965988159","","",""
"681","2.177553653717041","2.177553653717041","2.177553653717041","","",""
"682","2.1857597827911377","2.1857597827911377","2.1857597827911377","","",""
"683","2.1925477981567383","2.1925477981567383","2.1925477981567383","","",""
"684","2.1942615509033203","2.1942615509033203","2.1942615509033203","","",""
"685","2.181457281112671","2.181457281112671","2.181457281112671","","",""
"686","2.1778128147125244","2.1778128147125244","2.1778128147125244","","",""
"687","2.191805362701416","2.191805362701416","2.191805362701416","","",""
"688","2.183223247528076","2.183223247528076","2.183223247528076","","",""
"689","2.1904637813568115","2.1904637813568115","2.1904637813568115","","",""
"690","2.1764979362487793","2.1764979362487793","2.1764979362487793","","",""
"691","2.179981231689453","2.179981231689453","2.179981231689453","","",""
"692","2.184033155441284","2.184033155441284","2.184033155441284","","",""
"693","2.1876394748687744","2.1876394748687744","2.1876394748687744","","",""
"694","2.1816728115081787","2.1816728115081787","2.1816728115081787","","",""
"695","2.1832022666931152","2.1832022666931152","2.1832022666931152","","",""
"696","2.1844217777252197","2.1844217777252197","2.1844217777252197","","",""
"697","2.1905770301818848","2.1905770301818848","2.1905770301818848","","",""
"698","2.1834774017333984","2.1834774017333984","2.1834774017333984","","",""
"699","2.182035207748413","2.182035207748413","2.182035207748413","","",""
"700","2.180821657180786","2.180821657180786","2.180821657180786","","",""
"701","2.1802210807800293","2.1802210807800293","2.1802210807800293","","",""
"702","2.188913106918335","2.188913106918335","2.188913106918335","","",""
"703","2.1992862224578857","2.1992862224578857","2.1992862224578857","","",""
"704","2.186691999435425","2.186691999435425","2.186691999435425","","",""
"705","2.1813158988952637","2.1813158988952637","2.1813158988952637","","",""
"706","2.1822142601013184","2.1822142601013184","2.1822142601013184","","",""
"707","2.1862668991088867","2.1862668991088867","2.1862668991088867","","",""
"708","2.191615581512451","2.191615581512451","2.191615581512451","","",""
"709","2.1852996349334717","2.1852996349334717","2.1852996349334717","","",""
"710","2.1761972904205322","2.1761972904205322","2.1761972904205322","","",""
"711","2.1890721321105957","2.1890721321105957","2.1890721321105957","","",""
"712","2.1807587146759033","2.1807587146759033","2.1807587146759033","","",""
"713","2.1878864765167236","2.1878864765167236","2.1878864765167236","","",""
