"Step","transformer-2-(bin) - val/f1","transformer-2-(bin) - val/f1__MIN","transformer-2-(bin) - val/f1__MAX","transformer-2 - val/f1","transformer-2 - val/f1__MIN","transformer-2 - val/f1__MAX"
"483","0.5996940732002258","0.5996940732002258","0.5996940732002258","0.5930963754653931","0.5930963754653931","0.5930963754653931"
"484","0.5954266786575317","0.5954266786575317","0.5954266786575317","0.5939836502075195","0.5939836502075195","0.5939836502075195"
"485","0.5992567539215088","0.5992567539215088","0.5992567539215088","0.5911527872085571","0.5911527872085571","0.5911527872085571"
"486","0.5992963314056396","0.5992963314056396","0.5992963314056396","0.5941888093948364","0.5941888093948364","0.5941888093948364"
"487","0.5989090204238892","0.5989090204238892","0.5989090204238892","0.6031405925750732","0.6031405925750732","0.6031405925750732"
"488","0.6013898849487305","0.6013898849487305","0.6013898849487305","0.5865481495857239","0.5865481495857239","0.5865481495857239"
"489","0.5972994565963745","0.5972994565963745","0.5972994565963745","0.5950916409492493","0.5950916409492493","0.5950916409492493"
"490","0.6002596616744995","0.6002596616744995","0.6002596616744995","0.5857002139091492","0.5857002139091492","0.5857002139091492"
"491","0.594720184803009","0.594720184803009","0.594720184803009","0.595356822013855","0.595356822013855","0.595356822013855"
"492","0.5982809066772461","0.5982809066772461","0.5982809066772461","0.5910163521766663","0.5910163521766663","0.5910163521766663"
"493","0.5971486568450928","0.5971486568450928","0.5971486568450928","0.5878079533576965","0.5878079533576965","0.5878079533576965"
"494","0.5954969525337219","0.5954969525337219","0.5954969525337219","0.6014332175254822","0.6014332175254822","0.6014332175254822"
"495","0.5962768793106079","0.5962768793106079","0.5962768793106079","0.6001255512237549","0.6001255512237549","0.6001255512237549"
"496","0.5981624722480774","0.5981624722480774","0.5981624722480774","0.6041616797447205","0.6041616797447205","0.6041616797447205"
"497","0.6011735796928406","0.6011735796928406","0.6011735796928406","0.5741265416145325","0.5741265416145325","0.5741265416145325"
"498","0.5973907709121704","0.5973907709121704","0.5973907709121704","0.5874171853065491","0.5874171853065491","0.5874171853065491"
"499","0.5999091863632202","0.5999091863632202","0.5999091863632202","0.6024821400642395","0.6024821400642395","0.6024821400642395"
"500","0.5982357859611511","0.5982357859611511","0.5982357859611511","0.5851583480834961","0.5851583480834961","0.5851583480834961"
"501","0.6019760966300964","0.6019760966300964","0.6019760966300964","0.6041039824485779","0.6041039824485779","0.6041039824485779"
"502","0.5979083776473999","0.5979083776473999","0.5979083776473999","0.60247403383255","0.60247403383255","0.60247403383255"
"503","0.5959532856941223","0.5959532856941223","0.5959532856941223","0.5873342752456665","0.5873342752456665","0.5873342752456665"
"504","0.5990695953369141","0.5990695953369141","0.5990695953369141","0.6055763959884644","0.6055763959884644","0.6055763959884644"
"505","0.5965195298194885","0.5965195298194885","0.5965195298194885","0.5768111944198608","0.5768111944198608","0.5768111944198608"
"506","0.5998384952545166","0.5998384952545166","0.5998384952545166","0.6013912558555603","0.6013912558555603","0.6013912558555603"
"507","0.5975430011749268","0.5975430011749268","0.5975430011749268","0.6023471355438232","0.6023471355438232","0.6023471355438232"
"508","0.5999339818954468","0.5999339818954468","0.5999339818954468","0.5829967260360718","0.5829967260360718","0.5829967260360718"
"509","0.5962845087051392","0.5962845087051392","0.5962845087051392","0.6077874898910522","0.6077874898910522","0.6077874898910522"
"510","0.5987722873687744","0.5987722873687744","0.5987722873687744","0.5890312790870667","0.5890312790870667","0.5890312790870667"
"511","0.5987982749938965","0.5987982749938965","0.5987982749938965","0.6037073731422424","0.6037073731422424","0.6037073731422424"
"512","0.5990235209465027","0.5990235209465027","0.5990235209465027","0.5765028595924377","0.5765028595924377","0.5765028595924377"
"513","0.598876416683197","0.598876416683197","0.598876416683197","0.5884203314781189","0.5884203314781189","0.5884203314781189"
"514","0.5993191599845886","0.5993191599845886","0.5993191599845886","0.5869799256324768","0.5869799256324768","0.5869799256324768"
"515","0.5993307828903198","0.5993307828903198","0.5993307828903198","0.5853217244148254","0.5853217244148254","0.5853217244148254"
"516","0.5983962416648865","0.5983962416648865","0.5983962416648865","0.5917007923126221","0.5917007923126221","0.5917007923126221"
"517","0.5960828065872192","0.5960828065872192","0.5960828065872192","0.6043025851249695","0.6043025851249695","0.6043025851249695"
"518","0.5972687602043152","0.5972687602043152","0.5972687602043152","0.6014353036880493","0.6014353036880493","0.6014353036880493"
"519","0.595156192779541","0.595156192779541","0.595156192779541","0.5907433032989502","0.5907433032989502","0.5907433032989502"
"520","0.5996169447898865","0.5996169447898865","0.5996169447898865","0.6054238677024841","0.6054238677024841","0.6054238677024841"
"521","0.5959556102752686","0.5959556102752686","0.5959556102752686","0.5821627974510193","0.5821627974510193","0.5821627974510193"
"522","0.6022922992706299","0.6022922992706299","0.6022922992706299","0.5811285972595215","0.5811285972595215","0.5811285972595215"
"523","0.6008386611938477","0.6008386611938477","0.6008386611938477","0.6108053922653198","0.6108053922653198","0.6108053922653198"
"524","0.6019537448883057","0.6019537448883057","0.6019537448883057","0.5979946851730347","0.5979946851730347","0.5979946851730347"
"525","0.5996443033218384","0.5996443033218384","0.5996443033218384","0.6112209558486938","0.6112209558486938","0.6112209558486938"
"526","0.5965166687965393","0.5965166687965393","0.5965166687965393","0.5923241972923279","0.5923241972923279","0.5923241972923279"
"527","0.5959913730621338","0.5959913730621338","0.5959913730621338","0.5906959176063538","0.5906959176063538","0.5906959176063538"
"528","0.6008775234222412","0.6008775234222412","0.6008775234222412","0.6096150875091553","0.6096150875091553","0.6096150875091553"
"529","0.5956384539604187","0.5956384539604187","0.5956384539604187","0.5745619535446167","0.5745619535446167","0.5745619535446167"
"530","0.600186824798584","0.600186824798584","0.600186824798584","0.5971078872680664","0.5971078872680664","0.5971078872680664"
"531","0.5998435616493225","0.5998435616493225","0.5998435616493225","0.5906399488449097","0.5906399488449097","0.5906399488449097"
"532","0.596462070941925","0.596462070941925","0.596462070941925","0.6070269346237183","0.6070269346237183","0.6070269346237183"
"533","0.5936242938041687","0.5936242938041687","0.5936242938041687","0.6041615605354309","0.6041615605354309","0.6041615605354309"
"534","0.5962710976600647","0.5962710976600647","0.5962710976600647","0.60016930103302","0.60016930103302","0.60016930103302"
"535","0.5904485583305359","0.5904485583305359","0.5904485583305359","0.5946499109268188","0.5946499109268188","0.5946499109268188"
"536","0.5921443700790405","0.5921443700790405","0.5921443700790405","0.5900951623916626","0.5900951623916626","0.5900951623916626"
"537","0.5960261821746826","0.5960261821746826","0.5960261821746826","0.5944293737411499","0.5944293737411499","0.5944293737411499"
"538","0.5890305638313293","0.5890305638313293","0.5890305638313293","0.5822314620018005","0.5822314620018005","0.5822314620018005"
"539","0.5974693298339844","0.5974693298339844","0.5974693298339844","0.5980321764945984","0.5980321764945984","0.5980321764945984"
"540","0.5966570973396301","0.5966570973396301","0.5966570973396301","0.6036401987075806","0.6036401987075806","0.6036401987075806"
"541","0.5951995849609375","0.5951995849609375","0.5951995849609375","0.5975392460823059","0.5975392460823059","0.5975392460823059"
"542","0.5925127267837524","0.5925127267837524","0.5925127267837524","0.6059903502464294","0.6059903502464294","0.6059903502464294"
"543","0.5978720188140869","0.5978720188140869","0.5978720188140869","0.5825381875038147","0.5825381875038147","0.5825381875038147"
"544","0.5961450338363647","0.5961450338363647","0.5961450338363647","0.5989466905593872","0.5989466905593872","0.5989466905593872"
"545","0.5942315459251404","0.5942315459251404","0.5942315459251404","0.5657411813735962","0.5657411813735962","0.5657411813735962"
"546","0.5960317850112915","0.5960317850112915","0.5960317850112915","0.6039825677871704","0.6039825677871704","0.6039825677871704"
"547","0.5934843420982361","0.5934843420982361","0.5934843420982361","0.6024123430252075","0.6024123430252075","0.6024123430252075"
"548","0.6019715070724487","0.6019715070724487","0.6019715070724487","0.5986087918281555","0.5986087918281555","0.5986087918281555"
"549","0.5950733423233032","0.5950733423233032","0.5950733423233032","0.603049099445343","0.603049099445343","0.603049099445343"
"550","0.5970626473426819","0.5970626473426819","0.5970626473426819","0.5941957831382751","0.5941957831382751","0.5941957831382751"
"551","0.598314642906189","0.598314642906189","0.598314642906189","0.5978385806083679","0.5978385806083679","0.5978385806083679"
"552","0.595595121383667","0.595595121383667","0.595595121383667","0.5950331091880798","0.5950331091880798","0.5950331091880798"
"553","0.594545304775238","0.594545304775238","0.594545304775238","0.5949782133102417","0.5949782133102417","0.5949782133102417"
"554","0.5934958457946777","0.5934958457946777","0.5934958457946777","0.5836355686187744","0.5836355686187744","0.5836355686187744"
"555","0.5968752503395081","0.5968752503395081","0.5968752503395081","0.5875467658042908","0.5875467658042908","0.5875467658042908"
"556","0.595768928527832","0.595768928527832","0.595768928527832","0.6016461849212646","0.6016461849212646","0.6016461849212646"
"557","0.5969713926315308","0.5969713926315308","0.5969713926315308","0.5892282724380493","0.5892282724380493","0.5892282724380493"
"558","0.5985384583473206","0.5985384583473206","0.5985384583473206","0.5944502353668213","0.5944502353668213","0.5944502353668213"
"559","0.5932746529579163","0.5932746529579163","0.5932746529579163","0.591772735118866","0.591772735118866","0.591772735118866"
"560","0.595279335975647","0.595279335975647","0.595279335975647","0.5873458385467529","0.5873458385467529","0.5873458385467529"
"561","0.5971476435661316","0.5971476435661316","0.5971476435661316","0.6017940044403076","0.6017940044403076","0.6017940044403076"
"562","0.5960009098052979","0.5960009098052979","0.5960009098052979","0.5823932886123657","0.5823932886123657","0.5823932886123657"
"563","0.5975214242935181","0.5975214242935181","0.5975214242935181","0.5912575721740723","0.5912575721740723","0.5912575721740723"
"564","0.5961236357688904","0.5961236357688904","0.5961236357688904","0.5910879373550415","0.5910879373550415","0.5910879373550415"
"565","0.5949503779411316","0.5949503779411316","0.5949503779411316","0.5968934297561646","0.5968934297561646","0.5968934297561646"
"566","0.5938112139701843","0.5938112139701843","0.5938112139701843","0.6022661328315735","0.6022661328315735","0.6022661328315735"
"567","0.5908302664756775","0.5908302664756775","0.5908302664756775","0.5825047492980957","0.5825047492980957","0.5825047492980957"
"568","0.5928471088409424","0.5928471088409424","0.5928471088409424","0.6015515327453613","0.6015515327453613","0.6015515327453613"
"569","0.5931848287582397","0.5931848287582397","0.5931848287582397","0.5938183665275574","0.5938183665275574","0.5938183665275574"
"570","0.595490038394928","0.595490038394928","0.595490038394928","0.6043016314506531","0.6043016314506531","0.6043016314506531"
"571","0.5940921306610107","0.5940921306610107","0.5940921306610107","0.5818739533424377","0.5818739533424377","0.5818739533424377"
"572","0.5961613059043884","0.5961613059043884","0.5961613059043884","0.5953594446182251","0.5953594446182251","0.5953594446182251"
"573","0.5973219275474548","0.5973219275474548","0.5973219275474548","0.5909377336502075","0.5909377336502075","0.5909377336502075"
"574","0.596919596195221","0.596919596195221","0.596919596195221","0.5839506387710571","0.5839506387710571","0.5839506387710571"
"575","0.5950409770011902","0.5950409770011902","0.5950409770011902","0.5843365788459778","0.5843365788459778","0.5843365788459778"
"576","0.5960971117019653","0.5960971117019653","0.5960971117019653","0.5879989862442017","0.5879989862442017","0.5879989862442017"
"577","0.5954267978668213","0.5954267978668213","0.5954267978668213","0.5954354405403137","0.5954354405403137","0.5954354405403137"
"578","0.5926278829574585","0.5926278829574585","0.5926278829574585","0.6048909425735474","0.6048909425735474","0.6048909425735474"
"579","0.590970516204834","0.590970516204834","0.590970516204834","0.5909687280654907","0.5909687280654907","0.5909687280654907"
"580","0.5950432419776917","0.5950432419776917","0.5950432419776917","0.5898374915122986","0.5898374915122986","0.5898374915122986"
"581","0.5938071608543396","0.5938071608543396","0.5938071608543396","0.6024394631385803","0.6024394631385803","0.6024394631385803"
"582","0.5963936448097229","0.5963936448097229","0.5963936448097229","0.5844953656196594","0.5844953656196594","0.5844953656196594"
"583","0.5941727161407471","0.5941727161407471","0.5941727161407471","0.5975655317306519","0.5975655317306519","0.5975655317306519"
"584","0.5915361046791077","0.5915361046791077","0.5915361046791077","0.5862369537353516","0.5862369537353516","0.5862369537353516"
"585","0.5942525267601013","0.5942525267601013","0.5942525267601013","0.6047523021697998","0.6047523021697998","0.6047523021697998"
"586","0.5922204852104187","0.5922204852104187","0.5922204852104187","0.598942756652832","0.598942756652832","0.598942756652832"
"587","0.5939098596572876","0.5939098596572876","0.5939098596572876","0.6030372381210327","0.6030372381210327","0.6030372381210327"
"588","0.5952961444854736","0.5952961444854736","0.5952961444854736","0.5972573161125183","0.5972573161125183","0.5972573161125183"
"589","0.5923669338226318","0.5923669338226318","0.5923669338226318","0.5832462906837463","0.5832462906837463","0.5832462906837463"
"590","0.5922075510025024","0.5922075510025024","0.5922075510025024","0.6037197113037109","0.6037197113037109","0.6037197113037109"
"591","0.59038907289505","0.59038907289505","0.59038907289505","0.5904395580291748","0.5904395580291748","0.5904395580291748"
"592","0.5954902768135071","0.5954902768135071","0.5954902768135071","0.596887469291687","0.596887469291687","0.596887469291687"
"593","0.5892962217330933","0.5892962217330933","0.5892962217330933","0.603710412979126","0.603710412979126","0.603710412979126"
"594","0.5952757596969604","0.5952757596969604","0.5952757596969604","0.5970543622970581","0.5970543622970581","0.5970543622970581"
"595","0.5943209528923035","0.5943209528923035","0.5943209528923035","0.5866926312446594","0.5866926312446594","0.5866926312446594"
"596","0.5959581732749939","0.5959581732749939","0.5959581732749939","0.5826581120491028","0.5826581120491028","0.5826581120491028"
"597","0.5933302044868469","0.5933302044868469","0.5933302044868469","0.5811155438423157","0.5811155438423157","0.5811155438423157"
"598","0.5930826663970947","0.5930826663970947","0.5930826663970947","0.5906816720962524","0.5906816720962524","0.5906816720962524"
"599","0.593491792678833","0.593491792678833","0.593491792678833","0.591553807258606","0.591553807258606","0.591553807258606"
"600","0.5923020839691162","0.5923020839691162","0.5923020839691162","0.5867857933044434","0.5867857933044434","0.5867857933044434"
"601","0.5936882495880127","0.5936882495880127","0.5936882495880127","0.5701087117195129","0.5701087117195129","0.5701087117195129"
"602","0.5907695293426514","0.5907695293426514","0.5907695293426514","0.6001412272453308","0.6001412272453308","0.6001412272453308"
"603","0.5910564064979553","0.5910564064979553","0.5910564064979553","0.5961374044418335","0.5961374044418335","0.5961374044418335"
"604","0.5945445895195007","0.5945445895195007","0.5945445895195007","0.5904746651649475","0.5904746651649475","0.5904746651649475"
"605","0.5894087553024292","0.5894087553024292","0.5894087553024292","0.5890239477157593","0.5890239477157593","0.5890239477157593"
"606","0.591679036617279","0.591679036617279","0.591679036617279","0.5931133031845093","0.5931133031845093","0.5931133031845093"
"607","0.5932222008705139","0.5932222008705139","0.5932222008705139","0.5916738510131836","0.5916738510131836","0.5916738510131836"
"608","0.5953600406646729","0.5953600406646729","0.5953600406646729","0.5918530225753784","0.5918530225753784","0.5918530225753784"
"609","0.5927163362503052","0.5927163362503052","0.5927163362503052","0.5843245387077332","0.5843245387077332","0.5843245387077332"
"610","0.5924561619758606","0.5924561619758606","0.5924561619758606","0.5831694602966309","0.5831694602966309","0.5831694602966309"
"611","0.5900778770446777","0.5900778770446777","0.5900778770446777","0.5987399816513062","0.5987399816513062","0.5987399816513062"
"612","0.5955153107643127","0.5955153107643127","0.5955153107643127","0.5914298892021179","0.5914298892021179","0.5914298892021179"
"613","0.5914163589477539","0.5914163589477539","0.5914163589477539","0.5848378539085388","0.5848378539085388","0.5848378539085388"
"614","0.5894292593002319","0.5894292593002319","0.5894292593002319","0.571538507938385","0.571538507938385","0.571538507938385"
"615","0.5902889370918274","0.5902889370918274","0.5902889370918274","0.597125232219696","0.597125232219696","0.597125232219696"
"616","0.590783953666687","0.590783953666687","0.590783953666687","0.5941093564033508","0.5941093564033508","0.5941093564033508"
"617","0.5901161432266235","0.5901161432266235","0.5901161432266235","0.6036398410797119","0.6036398410797119","0.6036398410797119"
"618","0.5926697254180908","0.5926697254180908","0.5926697254180908","0.5894804000854492","0.5894804000854492","0.5894804000854492"
"619","0.5926939249038696","0.5926939249038696","0.5926939249038696","0.6064984798431396","0.6064984798431396","0.6064984798431396"
"620","0.5945942997932434","0.5945942997932434","0.5945942997932434","0.5930587649345398","0.5930587649345398","0.5930587649345398"
"621","0.590216875076294","0.590216875076294","0.590216875076294","0.5989845395088196","0.5989845395088196","0.5989845395088196"
"622","0.5916986465454102","0.5916986465454102","0.5916986465454102","","",""
"623","0.5935184955596924","0.5935184955596924","0.5935184955596924","","",""
"624","0.588554322719574","0.588554322719574","0.588554322719574","","",""
"625","0.5940741896629333","0.5940741896629333","0.5940741896629333","","",""
"626","0.5896892547607422","0.5896892547607422","0.5896892547607422","","",""
"627","0.5940985679626465","0.5940985679626465","0.5940985679626465","","",""
"628","0.5884555578231812","0.5884555578231812","0.5884555578231812","","",""
"629","0.5955088138580322","0.5955088138580322","0.5955088138580322","","",""
"630","0.5912567377090454","0.5912567377090454","0.5912567377090454","","",""
"631","0.5908762812614441","0.5908762812614441","0.5908762812614441","","",""
"632","0.593723714351654","0.593723714351654","0.593723714351654","","",""
"633","0.586631178855896","0.586631178855896","0.586631178855896","","",""
"634","0.5957555174827576","0.5957555174827576","0.5957555174827576","","",""
"635","0.5903952121734619","0.5903952121734619","0.5903952121734619","","",""
"636","0.5886337757110596","0.5886337757110596","0.5886337757110596","","",""
"637","0.5959407091140747","0.5959407091140747","0.5959407091140747","","",""
"638","0.5900284647941589","0.5900284647941589","0.5900284647941589","","",""
"639","0.5901401042938232","0.5901401042938232","0.5901401042938232","","",""
"640","0.5907076001167297","0.5907076001167297","0.5907076001167297","","",""
"641","0.5920777320861816","0.5920777320861816","0.5920777320861816","","",""
"642","0.5911269783973694","0.5911269783973694","0.5911269783973694","","",""
"643","0.5925710797309875","0.5925710797309875","0.5925710797309875","","",""
"644","0.5911023020744324","0.5911023020744324","0.5911023020744324","","",""
"645","0.5915688872337341","0.5915688872337341","0.5915688872337341","","",""
"646","0.5900065302848816","0.5900065302848816","0.5900065302848816","","",""
"647","0.5888739824295044","0.5888739824295044","0.5888739824295044","","",""
"648","0.5920877456665039","0.5920877456665039","0.5920877456665039","","",""
"649","0.5908872485160828","0.5908872485160828","0.5908872485160828","","",""
"650","0.5922596454620361","0.5922596454620361","0.5922596454620361","","",""
"651","0.5902677774429321","0.5902677774429321","0.5902677774429321","","",""
"652","0.5909004807472229","0.5909004807472229","0.5909004807472229","","",""
"653","0.5947889685630798","0.5947889685630798","0.5947889685630798","","",""
"654","0.5886092782020569","0.5886092782020569","0.5886092782020569","","",""
"655","0.5910934805870056","0.5910934805870056","0.5910934805870056","","",""
"656","0.5871488451957703","0.5871488451957703","0.5871488451957703","","",""
"657","0.5951172709465027","0.5951172709465027","0.5951172709465027","","",""
"658","0.5885564088821411","0.5885564088821411","0.5885564088821411","","",""
"659","0.5965610146522522","0.5965610146522522","0.5965610146522522","","",""
"660","0.591127336025238","0.591127336025238","0.591127336025238","","",""
"661","0.5899049043655396","0.5899049043655396","0.5899049043655396","","",""
"662","0.5893193483352661","0.5893193483352661","0.5893193483352661","","",""
"663","0.5896037220954895","0.5896037220954895","0.5896037220954895","","",""
"664","0.5904833674430847","0.5904833674430847","0.5904833674430847","","",""
"665","0.5873426795005798","0.5873426795005798","0.5873426795005798","","",""
"666","0.5888646245002747","0.5888646245002747","0.5888646245002747","","",""
"667","0.5910343527793884","0.5910343527793884","0.5910343527793884","","",""
"668","0.5921562910079956","0.5921562910079956","0.5921562910079956","","",""
"669","0.591555118560791","0.591555118560791","0.591555118560791","","",""
"670","0.5879287123680115","0.5879287123680115","0.5879287123680115","","",""
"671","0.5986323356628418","0.5986323356628418","0.5986323356628418","","",""
"672","0.5906202793121338","0.5906202793121338","0.5906202793121338","","",""
"673","0.5904715061187744","0.5904715061187744","0.5904715061187744","","",""
"674","0.5940328240394592","0.5940328240394592","0.5940328240394592","","",""
"675","0.590927243232727","0.590927243232727","0.590927243232727","","",""
"676","0.5891944766044617","0.5891944766044617","0.5891944766044617","","",""
"677","0.5897033214569092","0.5897033214569092","0.5897033214569092","","",""
"678","0.5934360027313232","0.5934360027313232","0.5934360027313232","","",""
"679","0.5894964933395386","0.5894964933395386","0.5894964933395386","","",""
"680","0.5917809009552002","0.5917809009552002","0.5917809009552002","","",""
"681","0.5922210812568665","0.5922210812568665","0.5922210812568665","","",""
"682","0.5904152989387512","0.5904152989387512","0.5904152989387512","","",""
"683","0.5891344547271729","0.5891344547271729","0.5891344547271729","","",""
"684","0.5875480771064758","0.5875480771064758","0.5875480771064758","","",""
"685","0.5885061025619507","0.5885061025619507","0.5885061025619507","","",""
"686","0.5883422493934631","0.5883422493934631","0.5883422493934631","","",""
"687","0.5882346630096436","0.5882346630096436","0.5882346630096436","","",""
"688","0.5982779860496521","0.5982779860496521","0.5982779860496521","","",""
"689","0.5908021926879883","0.5908021926879883","0.5908021926879883","","",""
"690","0.5939777493476868","0.5939777493476868","0.5939777493476868","","",""
"691","0.5896198749542236","0.5896198749542236","0.5896198749542236","","",""
"692","0.5868331789970398","0.5868331789970398","0.5868331789970398","","",""
"693","0.5875742435455322","0.5875742435455322","0.5875742435455322","","",""
"694","0.585742175579071","0.585742175579071","0.585742175579071","","",""
"695","0.5883278250694275","0.5883278250694275","0.5883278250694275","","",""
"696","0.5894458889961243","0.5894458889961243","0.5894458889961243","","",""
"697","0.588450014591217","0.588450014591217","0.588450014591217","","",""
"698","0.5916247963905334","0.5916247963905334","0.5916247963905334","","",""
"699","0.5906095504760742","0.5906095504760742","0.5906095504760742","","",""
"700","0.5874857306480408","0.5874857306480408","0.5874857306480408","","",""
"701","0.5867015719413757","0.5867015719413757","0.5867015719413757","","",""
"702","0.5881626009941101","0.5881626009941101","0.5881626009941101","","",""
"703","0.5885477066040039","0.5885477066040039","0.5885477066040039","","",""
"704","0.5883907675743103","0.5883907675743103","0.5883907675743103","","",""
"705","0.5873905420303345","0.5873905420303345","0.5873905420303345","","",""
"706","0.5877054929733276","0.5877054929733276","0.5877054929733276","","",""
"707","0.5912443399429321","0.5912443399429321","0.5912443399429321","","",""
"708","0.5887064933776855","0.5887064933776855","0.5887064933776855","","",""
"709","0.5901005268096924","0.5901005268096924","0.5901005268096924","","",""
"710","0.5959349274635315","0.5959349274635315","0.5959349274635315","","",""
"711","0.5904179215431213","0.5904179215431213","0.5904179215431213","","",""
"712","0.5873574614524841","0.5873574614524841","0.5873574614524841","","",""
"713","0.5885061621665955","0.5885061621665955","0.5885061621665955","","",""
