"Step","resnet-8 - val/auc_w/ttH","resnet-8 - val/auc_w/ttH__MIN","resnet-8 - val/auc_w/ttH__MAX","resnet-8-embed-nan-w - val/auc_w/ttH","resnet-8-embed-nan-w - val/auc_w/ttH__MIN","resnet-8-embed-nan-w - val/auc_w/ttH__MAX","resnet-8-embed - val/auc_w/ttH","resnet-8-embed - val/auc_w/ttH__MIN","resnet-8-embed - val/auc_w/ttH__MAX","resnet-8-nan-w - val/auc_w/ttH","resnet-8-nan-w - val/auc_w/ttH__MIN","resnet-8-nan-w - val/auc_w/ttH__MAX"
"127","","","","0.6186735569666224","0.6186735569666224","0.6186735569666224","0.6500957900053708","0.6500957900053708","0.6500957900053708","0.6208566576309843","0.6208566576309843","0.6208566576309843"
"128","","","","0.6184595823448793","0.6184595823448793","0.6184595823448793","0.641079574007227","0.641079574007227","0.641079574007227","0.6257352580176916","0.6257352580176916","0.6257352580176916"
"129","","","","0.6002425332297383","0.6002425332297383","0.6002425332297383","0.6427274010341877","0.6427274010341877","0.6427274010341877","0.6383186014115174","0.6383186014115174","0.6383186014115174"
"130","","","","0.6097588350314168","0.6097588350314168","0.6097588350314168","0.6595988756734336","0.6595988756734336","0.6595988756734336","0.6340768383248335","0.6340768383248335","0.6340768383248335"
"131","","","","0.6073296329674371","0.6073296329674371","0.6073296329674371","0.6415956327696014","0.6415956327696014","0.6415956327696014","0.6352612994048511","0.6352612994048511","0.6352612994048511"
"132","","","","0.6149684274833181","0.6149684274833181","0.6149684274833181","0.6346188194644292","0.6346188194644292","0.6346188194644292","0.6480562036203473","0.6480562036203473","0.6480562036203473"
"133","","","","0.6197297034863875","0.6197297034863875","0.6197297034863875","0.6561968403398031","0.6561968403398031","0.6561968403398031","0.640191785717035","0.640191785717035","0.640191785717035"
"134","","","","0.6253293200895709","0.6253293200895709","0.6253293200895709","0.6540185433143337","0.6540185433143337","0.6540185433143337","0.6454090018854246","0.6454090018854246","0.6454090018854246"
"135","","","","0.6046349926554614","0.6046349926554614","0.6046349926554614","0.6344428351425635","0.6344428351425635","0.6344428351425635","0.6338093006253108","0.6338093006253108","0.6338093006253108"
"136","","","","0.6251975690734959","0.6251975690734959","0.6251975690734959","0.6378926039686873","0.6378926039686873","0.6378926039686873","0.6452867664756126","0.6452867664756126","0.6452867664756126"
"137","","","","0.6032356848526539","0.6032356848526539","0.6032356848526539","0.6604205695378159","0.6604205695378159","0.6604205695378159","0.6385336631394907","0.6385336631394907","0.6385336631394907"
"138","","","","0.6051594219397338","0.6051594219397338","0.6051594219397338","0.6582558840670569","0.6582558840670569","0.6582558840670569","0.642032915783567","0.642032915783567","0.642032915783567"
"139","","","","0.6088727303108425","0.6088727303108425","0.6088727303108425","0.6435679904949236","0.6435679904949236","0.6435679904949236","0.6407203695927628","0.6407203695927628","0.6407203695927628"
"140","","","","0.6162009373409916","0.6162009373409916","0.6162009373409916","0.6650356935186849","0.6650356935186849","0.6650356935186849","0.6390613990927203","0.6390613990927203","0.6390613990927203"
"141","","","","0.6063583825051745","0.6063583825051745","0.6063583825051745","0.6543184696874592","0.6543184696874592","0.6543184696874592","0.6355541057793914","0.6355541057793914","0.6355541057793914"
"142","","","","0.6089643692063351","0.6089643692063351","0.6089643692063351","0.65805673237691","0.65805673237691","0.65805673237691","0.6323147000263871","0.6323147000263871","0.6323147000263871"
"143","","","","0.6039625210620546","0.6039625210620546","0.6039625210620546","0.6543466965472705","0.6543466965472705","0.6543466965472705","0.6331021384886578","0.6331021384886578","0.6331021384886578"
"144","","","","0.6279065970081135","0.6279065970081135","0.6279065970081135","0.6505451212336059","0.6505451212336059","0.6505451212336059","0.6292579357665731","0.6292579357665731","0.6292579357665731"
"145","","","","0.6342714287719007","0.6342714287719007","0.6342714287719007","0.6658380443533813","0.6658380443533813","0.6658380443533813","0.6279239057465371","0.6279239057465371","0.6279239057465371"
"146","","","","0.6264159386224578","0.6264159386224578","0.6264159386224578","0.645491140664633","0.645491140664633","0.645491140664633","0.6232265622940255","0.6232265622940255","0.6232265622940255"
"147","","","","0.6028999659978931","0.6028999659978931","0.6028999659978931","0.6528002518496857","0.6528002518496857","0.6528002518496857","0.6202457888189958","0.6202457888189958","0.6202457888189958"
"148","","","","0.596249807893501","0.596249807893501","0.596249807893501","0.6429035057934076","0.6429035057934076","0.6429035057934076","0.6337743030846497","0.6337743030846497","0.6337743030846497"
"149","","","","0.614320623559794","0.614320623559794","0.614320623559794","0.648722009780383","0.648722009780383","0.648722009780383","0.6478470299957034","0.6478470299957034","0.6478470299957034"
"150","","","","0.5977277032749513","0.5977277032749513","0.5977277032749513","0.652386220633241","0.652386220633241","0.652386220633241","0.6226583053675196","0.6226583053675196","0.6226583053675196"
"151","","","","0.6298888232611964","0.6298888232611964","0.6298888232611964","0.6497579621723967","0.6497579621723967","0.6497579621723967","0.6308569764285963","0.6308569764285963","0.6308569764285963"
"152","","","","0.6254573989933782","0.6254573989933782","0.6254573989933782","0.6523025563390896","0.6523025563390896","0.6523025563390896","0.6382810622956523","0.6382810622956523","0.6382810622956523"
"153","","","","0.6441171482052042","0.6441171482052042","0.6441171482052042","0.6637191816983032","0.6637191816983032","0.6637191816983032","0.609615562854096","0.609615562854096","0.609615562854096"
"154","","","","0.6444789964671014","0.6444789964671014","0.6444789964671014","0.6430947081444599","0.6430947081444599","0.6430947081444599","0.6265753806915833","0.6265753806915833","0.6265753806915833"
"155","","","","0.6421664354990757","0.6421664354990757","0.6421664354990757","0.6533209982323334","0.6533209982323334","0.6533209982323334","0.6457160922474545","0.6457160922474545","0.6457160922474545"
"156","","","","0.6357438374573381","0.6357438374573381","0.6357438374573381","0.6594977232825726","0.6594977232825726","0.6594977232825726","0.6315984189027688","0.6315984189027688","0.6315984189027688"
"157","","","","0.6282865626721323","0.6282865626721323","0.6282865626721323","0.647903407301357","0.647903407301357","0.647903407301357","0.6245180813620796","0.6245180813620796","0.6245180813620796"
"158","","","","0.6421348802487724","0.6421348802487724","0.6421348802487724","0.6592118052765097","0.6592118052765097","0.6592118052765097","0.6199972668909135","0.6199972668909135","0.6199972668909135"
"159","","","","0.6371526638683491","0.6371526638683491","0.6371526638683491","0.6462765973066285","0.6462765973066285","0.6462765973066285","0.6300310801036997","0.6300310801036997","0.6300310801036997"
"160","","","","0.6256737784454774","0.6256737784454774","0.6256737784454774","0.6532066392872297","0.6532066392872297","0.6532066392872297","0.6345833544793736","0.6345833544793736","0.6345833544793736"
"161","","","","0.6348272687703786","0.6348272687703786","0.6348272687703786","0.6469757146311523","0.6469757146311523","0.6469757146311523","0.6266372713684499","0.6266372713684499","0.6266372713684499"
"162","","","","0.6329707086979166","0.6329707086979166","0.6329707086979166","0.6545827427537615","0.6545827427537615","0.6545827427537615","0.6479329542065562","0.6479329542065562","0.6479329542065562"
"163","","","","0.6254882983384242","0.6254882983384242","0.6254882983384242","0.6500573886089566","0.6500573886089566","0.6500573886089566","0.6265909275683904","0.6265909275683904","0.6265909275683904"
"164","","","","0.603772262179679","0.603772262179679","0.603772262179679","0.651333631458539","0.651333631458539","0.651333631458539","0.6311135336296273","0.6311135336296273","0.6311135336296273"
"165","","","","0.6041263485060223","0.6041263485060223","0.6041263485060223","0.6527189284022147","0.6527189284022147","0.6527189284022147","0.6298528789659126","0.6298528789659126","0.6298528789659126"
"166","","","","0.6123260184919415","0.6123260184919415","0.6123260184919415","0.6552545454365675","0.6552545454365675","0.6552545454365675","0.6267339911628335","0.6267339911628335","0.6267339911628335"
"167","","","","0.6096657136099203","0.6096657136099203","0.6096657136099203","0.6640623003301307","0.6640623003301307","0.6640623003301307","0.6320598324593754","0.6320598324593754","0.6320598324593754"
"168","","","","0.605874325754092","0.605874325754092","0.605874325754092","0.6605414903739137","0.6605414903739137","0.6605414903739137","0.6354543597650991","0.6354543597650991","0.6354543597650991"
"169","","","","0.6227165944362233","0.6227165944362233","0.6227165944362233","0.6607792220797808","0.6607792220797808","0.6607792220797808","0.6386706538481514","0.6386706538481514","0.6386706538481514"
"170","","","","0.622996843782636","0.622996843782636","0.622996843782636","0.6438411561203693","0.6438411561203693","0.6438411561203693","0.6356217739525555","0.6356217739525555","0.6356217739525555"
"171","","","","0.6159546444651263","0.6159546444651263","0.6159546444651263","0.6316277559085339","0.6316277559085339","0.6316277559085339","0.6430697215474857","0.6430697215474857","0.6430697215474857"
"172","","","","0.612948211904565","0.612948211904565","0.612948211904565","0.6511785535944669","0.6511785535944669","0.6511785535944669","0.6200839121626261","0.6200839121626261","0.6200839121626261"
"173","","","","0.610871859432387","0.610871859432387","0.610871859432387","0.6440037771424808","0.6440037771424808","0.6440037771424808","0.6306658789877472","0.6306658789877472","0.6306658789877472"
"174","","","","0.6312597083174805","0.6312597083174805","0.6312597083174805","0.6395639032038017","0.6395639032038017","0.6395639032038017","0.6300949759146411","0.6300949759146411","0.6300949759146411"
"175","","","","0.6387024486008909","0.6387024486008909","0.6387024486008909","0.6531918104192485","0.6531918104192485","0.6531918104192485","0.6385861621712251","0.6385861621712251","0.6385861621712251"
"176","","","","0.6429363034705795","0.6429363034705795","0.6429363034705795","0.645363844218199","0.645363844218199","0.645363844218199","0.6217685567948348","0.6217685567948348","0.6217685567948348"
"177","","","","0.6378963645483766","0.6378963645483766","0.6378963645483766","0.6492964173590493","0.6492964173590493","0.6492964173590493","0.6181888899167896","0.6181888899167896","0.6181888899167896"
"178","","","","0.603217751009516","0.603217751009516","0.603217751009516","0.6426950476254254","0.6426950476254254","0.6426950476254254","0.6282268560275145","0.6282268560275145","0.6282268560275145"
"179","","","","0.6296555346327443","0.6296555346327443","0.6296555346327443","0.6390137279364717","0.6390137279364717","0.6390137279364717","0.6288955509533405","0.6288955509533405","0.6288955509533405"
"180","","","","0.6216746076511466","0.6216746076511466","0.6216746076511466","0.6681093774133298","0.6681093774133298","0.6681093774133298","0.6285662005543846","0.6285662005543846","0.6285662005543846"
"181","","","","0.6168535150929935","0.6168535150929935","0.6168535150929935","0.6569674022157176","0.6569674022157176","0.6569674022157176","0.6285782963040523","0.6285782963040523","0.6285782963040523"
"182","","","","0.6267472346271029","0.6267472346271029","0.6267472346271029","0.6608706750183234","0.6608706750183234","0.6608706750183234","0.6394026198194653","0.6394026198194653","0.6394026198194653"
"183","","","","0.6267449338250377","0.6267449338250377","0.6267449338250377","0.6455890037541362","0.6455890037541362","0.6455890037541362","0.6340256697132016","0.6340256697132016","0.6340256697132016"
"184","","","","0.624629685407085","0.624629685407085","0.624629685407085","0.6341637749512404","0.6341637749512404","0.6341637749512404","0.6260922982332673","0.6260922982332673","0.6260922982332673"
"185","","","","0.6348038748094124","0.6348038748094124","0.6348038748094124","0.650693366769958","0.650693366769958","0.650693366769958","0.6242322091714653","0.6242322091714653","0.6242322091714653"
"186","","","","0.6423641672230581","0.6423641672230581","0.6423641672230581","0.6359953102861426","0.6359953102861426","0.6359953102861426","0.6255950119138827","0.6255950119138827","0.6255950119138827"
"187","","","","0.6098476767481911","0.6098476767481911","0.6098476767481911","0.6406677057838682","0.6406677057838682","0.6406677057838682","0.6381847332124266","0.6381847332124266","0.6381847332124266"
"188","","","","0.6338320670325195","0.6338320670325195","0.6338320670325195","0.6503249241709274","0.6503249241709274","0.6503249241709274","0.6415828689636869","0.6415828689636869","0.6415828689636869"
"189","","","","0.6397595189820058","0.6397595189820058","0.6397595189820058","0.6482657147169384","0.6482657147169384","0.6482657147169384","0.6481446985877637","0.6481446985877637","0.6481446985877637"
"190","","","","0.6237403353868893","0.6237403353868893","0.6237403353868893","0.6425476376815066","0.6425476376815066","0.6425476376815066","0.6396789789032926","0.6396789789032926","0.6396789789032926"
"191","","","","0.6314019941764305","0.6314019941764305","0.6314019941764305","0.6437958242658955","0.6437958242658955","0.6437958242658955","0.6328100751669641","0.6328100751669641","0.6328100751669641"
"192","","","","0.6260383589695036","0.6260383589695036","0.6260383589695036","0.6481033141253404","0.6481033141253404","0.6481033141253404","0.6331141893627319","0.6331141893627319","0.6331141893627319"
"193","","","","0.6273081690824759","0.6273081690824759","0.6273081690824759","0.6608827227364754","0.6608827227364754","0.6608827227364754","0.6314349107016411","0.6314349107016411","0.6314349107016411"
"194","","","","0.6394025920015125","0.6394025920015125","0.6394025920015125","0.6348882395646539","0.6348882395646539","0.6348882395646539","0.6507939224916224","0.6507939224916224","0.6507939224916224"
"195","","","","0.6288172405608029","0.6288172405608029","0.6288172405608029","0.6645292249369334","0.6645292249369334","0.6645292249369334","0.6275547726943178","0.6275547726943178","0.6275547726943178"
"196","","","","0.638356222644175","0.638356222644175","0.638356222644175","0.6569477225345908","0.6569477225345908","0.6569477225345908","0.6320886926333882","0.6320886926333882","0.6320886926333882"
"197","","","","0.6365904616223041","0.6365904616223041","0.6365904616223041","0.6540076579997001","0.6540076579997001","0.6540076579997001","0.6282439182203023","0.6282439182203023","0.6282439182203023"
"198","","","","0.633830282097861","0.633830282097861","0.633830282097861","0.6569269247836355","0.6569269247836355","0.6569269247836355","0.6325928781079762","0.6325928781079762","0.6325928781079762"
"199","","","","0.6207286723571227","0.6207286723571227","0.6207286723571227","0.6472589850834672","0.6472589850834672","0.6472589850834672","0.630678012466179","0.630678012466179","0.630678012466179"
"200","","","","0.6315127988373958","0.6315127988373958","0.6315127988373958","0.6396377058605223","0.6396377058605223","0.6396377058605223","0.630623310159416","0.630623310159416","0.630623310159416"
